route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08334.jpg,none,smoke,0.95,"A large, billowing column of grayish smoke is rising from the ground near some palm trees in a dry, grassy area.",17928.1,307.1,17342.7,772,1158,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08343.jpg,none,smoke,0.95,"A large column of grayish-brown smoke is rising from a dry, grassy landscape with scattered trees.",12244.9,318.7,11639.6,772,780,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08348.jpg,none,both,0.98,A large building is engulfed in a massive fire with thick black smoke billowing into the sky and visible flames on the facade.,7934.3,345.6,7287.0,852,489,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08351.jpg,none,smoke,0.95,"A large, dense plume of brownish-grey smoke is rising from the hills in the background, obscuring the sky and landscape.",34700.7,314.0,34115.0,772,2276,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08355.jpg,none,both,0.95,Large plumes of smoke rise from hillsides where visible flames are burning on the slopes.,8568.9,311.7,7997.7,772,538,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08371.jpg,none,smoke,0.9,"A large, diffuse plume of gray smoke is rising from the hillside above the town, distinct from the higher clouds, indicating an active fire.",24510.7,662.3,23539.4,1128,1574,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08377.jpg,none,unknown,0.0,,63031.6,286.8,62270.0,712,4096,65.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08379.jpg,none,both,0.95,Active fire burning in dry vegetation with significant smoke plumes rising into the sky.,7359.3,383.9,6656.2,986,447,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08386.jpg,none,both,0.95,Large plumes of smoke are rising from a field where active flames are burning in the vegetation on the right side.,7357.3,315.2,6778.3,772,454,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08403.jpg,none,smoke,0.95,"A massive, billowing column of smoke rises from the hills in the background, obscuring the sky and illuminated by the fire's glow, while a road sign for Mountain Home Village is visible in the foreground.",32375.7,316.4,31793.0,772,2120,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08405.jpg,none,both,0.95,"A large wildfire is burning on a hillside, producing a significant column of smoke and visible flames.",8490.8,307.7,7935.5,772,531,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08406.jpg,none,both,0.95,A large plume of smoke rises from a forest fire on a hillside near residential houses.,21400.7,308.0,20830.1,772,1392,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08433.jpg,none,both,0.98,"Bright orange flames are visible inside a tent structure accompanied by a large, rising column of dark smoke.",9810.7,313.4,9215.6,772,619,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08436.jpg,none,both,0.95,A large plume of dark smoke rises into the sky from a settlement of tents where visible orange flames are actively burning near the left side.,5316.2,315.2,4754.6,772,320,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08445.jpg,none,smoke,0.95,"Thick white smoke is billowing from a structure in a rural area, obscuring the background and surrounding objects, while firefighters are present on the scene.",23296.4,806.0,22134.5,1320,1475,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08447.jpg,none,both,0.95,A large plume of dark smoke rises from a building with visible bright spots indicating flames nearby.,9548.4,319.6,8966.8,772,601,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08451.jpg,none,smoke,0.95,"A large, dark plume of smoke is rising into the sky from behind a commercial building, obscuring the background.",21394.2,311.1,20808.1,772,1394,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08455.jpg,none,unknown,0.0,,63145.3,307.3,62494.3,772,4096,65.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08464.jpg,none,both,0.95,A massive column of brownish smoke rises from a shoreline where active flames are visible burning on the right side.,7206.4,264.7,6702.9,651,450,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08472.jpg,none,both,0.95,"A large plume of white smoke is rising from a forested area, obscuring the trees and vegetation below, with visible signs of active burning.",14446.3,888.7,13273.8,1432,885,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08478.jpg,none,both,0.95,Thick smoke plumes rise from a forest fire where visible flames are consuming the trees.,9117.6,886.0,7957.6,1432,532,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08484.jpg,none,both,0.95,Active forest fire with visible flames and heavy smoke plume.,9353.5,901.2,8181.5,1432,546,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08488.jpg,none,smoke,0.95,"A large, diffuse plume of white smoke is rising from the dry vegetation on the hillside near the residential area, obscuring the ground below.",22249.0,889.5,21001.7,1432,1396,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08498.jpg,none,unknown,0.0,,63175.6,370.0,62324.7,942,4096,65.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08499.jpg,none,smoke,0.95,A large plume of white smoke is billowing up from the vegetation on a hillside.,18002.2,364.5,17289.9,942,1162,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08500.jpg,none,both,0.9,A large plume of white smoke rises from a burning hillside with visible flames glowing on the right side.,8022.8,372.8,7334.3,942,494,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08514.jpg,none,smoke,0.95,"A large column of grayish smoke is rising from a building in the distance, obscuring the background.",14287.3,293.2,13721.7,744,922,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08539.jpg,none,both,0.95,Active forest fire with visible flames and a large smoke plume rising from the vegetation.,7567.1,248.7,7082.7,618,477,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08540.jpg,none,both,0.95,A firefighter in orange gear stands near a large grass fire with visible flames and rising smoke.,7535.9,294.4,6990.8,739,471,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08542.jpg,none,smoke,0.95,"A large, dark column of smoke is rising from a mid-rise building in the city, obscuring the structure behind it.",16705.1,307.5,16101.1,780,1082,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08545.jpg,none,both,0.98,"A distinct line of orange flames is burning across the dry ground, generating a massive column of gray smoke that rises and obscures the right side of the image.",10467.8,647.8,9546.0,1141,642,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08548.jpg,none,both,0.95,Active forest fire with visible flames and a large smoke plume rising from the vegetation.,7146.7,294.4,6581.3,761,444,67.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08553.jpg,none,smoke,0.95,"A large, dark plume of smoke is rising from the ground near the highway, obscuring the background vegetation and buildings.",11959.0,261.9,11435.7,650,767,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08560.jpg,none,both,0.95,"A large fire is burning on a hillside, producing a massive column of black smoke and visible orange flames.",7878.0,249.3,7403.4,618,496,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08563.jpg,none,both,0.95,A large dark smoke plume is rising into the sky accompanied by distinct red glowing hotspots indicating active flames.,7915.1,263.3,7388.8,618,496,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08565.jpg,none,both,0.95,A large column of dark smoke rises from a fire with visible orange flames at the base.,8617.4,250.4,8128.0,618,546,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08568.jpg,none,both,0.95,"A large plume of dark smoke rises from a fire with visible orange flames at its base, viewed from a distance near a road.",9214.2,252.7,8701.3,618,585,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08573.jpg,none,both,0.95,A large column of black smoke is rising from a fire with visible orange flames at the base.,6864.3,265.7,6367.1,618,429,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08587.jpg,none,both,0.95,A large column of brownish smoke rises from a line of trees with visible flames at the base.,7523.0,309.5,6962.5,772,469,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08591.jpg,none,both,0.95,"Bright orange flames are visible burning on the right side of the landscape, accompanied by a large plume of smoke obscuring the sky.",8361.0,308.8,7792.9,772,522,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08592.jpg,none,both,0.9,Visible flames are burning on the right side while smoke fills the sky and obscures the horizon.,11889.2,314.8,11322.0,772,757,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08593.jpg,none,smoke,0.95,A massive plume of white smoke is billowing into the sky from the agricultural fields in the distance.,16746.3,894.6,15551.1,1432,1034,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08595.jpg,none,smoke,0.95,A large plume of gray smoke is rising from the fields on the left side of the image.,12954.6,889.1,11788.7,1432,784,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08598.jpg,none,both,0.95,"A large wildfire is actively burning on the hillside, generating a massive plume of white smoke and visible orange flames near the vegetation above the houses.",7387.8,911.7,6195.6,1432,413,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08599.jpg,none,smoke,0.95,"A massive plume of white and grey smoke is rising from the agricultural fields, obscuring the horizon and sky.",15364.5,885.5,14170.5,1432,945,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08604.jpg,none,smoke,0.95,"A large, distinct column of gray smoke is rising from the left side of the landscape, indicating an active fire source over the burnt terrain.",12445.1,887.2,11146.1,1432,744,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08608.jpg,none,both,0.95,"A large plume of white smoke is rising from a forest fire, with bright spots indicating active flames.",8091.8,416.5,7306.7,1056,490,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08614.jpg,none,unknown,0.0,,63510.5,436.4,62532.5,1045,4096,65.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08617.jpg,none,smoke,0.95,"A large, diffuse plume of white smoke is rising from a forested area, obscuring the vegetation below.",26045.1,437.8,25162.7,1056,1672,66.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08626.jpg,none,both,0.9,Smoke is rising from the right side of the forest line with visible flames glowing near the trees.,9159.0,313.4,8591.1,772,576,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08641.jpg,none,both,0.95,Firefighters are battling a wildfire with visible flames burning on the ground and large plumes of smoke rising into the air.,7931.3,322.7,7348.7,772,493,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08642.jpg,none,both,0.95,"Bright orange flames are burning in the foreground right, accompanied by rising white smoke drifting across the landscape.",7061.4,330.6,6475.1,772,434,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08651.jpg,none,both,0.95,A large column of reddish-brown smoke is billowing upwards with visible flames glowing at the base of the plume.,9659.4,308.4,9051.7,772,610,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08653.jpg,none,smoke,0.95,"A steam locomotive is emitting a large, dark column of smoke rising from its chimney.",24466.3,615.3,23546.3,1079,1575,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08660.jpg,none,both,0.95,A large plume of dark smoke rises from a fire with visible orange flames at the base.,7079.5,247.2,6581.8,618,443,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08662.jpg,none,both,0.9,"A large plume of gray smoke rises from a hillside next to a road, with visible orange flames glowing underneath the smoke.",8852.6,393.9,8102.6,1016,544,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08663.jpg,none,both,0.95,A large column of dark smoke rises from a bright orange fire at the base.,8420.4,249.6,7955.9,618,534,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08666.jpg,none,both,0.95,"A large column of dark smoke rises from a bright orange fire source visible at the base, indicating an active blaze.",8085.1,250.1,7626.3,618,514,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08678.jpg,none,both,0.95,Active forest fire with visible flames and heavy smoke obscuring the background trees.,6738.3,310.7,6185.1,772,415,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08688.jpg,none,both,0.95,"The image shows a landscape obscured by a thick, pinkish haze indicative of smoke, with distinct glowing orange spots on the horizon representing active flames.",9967.4,309.7,9271.4,772,623,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08690.jpg,none,both,0.95,Active fire is burning across a field with visible flames and significant smoke obscuring the sky.,9091.8,306.9,8533.9,772,573,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08691.jpg,none,both,0.95,"Active flames are visible consuming vegetation on the left, accompanied by rising smoke that obscures the background.",8812.7,313.6,8256.6,772,555,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08701.jpg,none,both,0.95,A large building is engulfed in flames with a massive column of black smoke rising into the sky.,7266.6,313.9,6709.0,772,452,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB08702.jpg,none,both,0.95,A large plume of black smoke rises from a building complex with visible orange flames at the base.,8220.4,308.8,7644.4,772,515,67.4
