route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06085.jpg,none,smoke,0.85,"A dense grayish-white smoke plume rising from a ground source in the mid-ground, obscuring vegetation and terrain.",8474.2,196.6,7866.4,859,421,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06095.jpg,none,smoke,0.7,Grayish haze obscuring the horizon and vegetation suggests distant smoke.,7154.7,197.2,6587.1,859,353,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06108.jpg,none,unknown,0.9,"Visible smoke plume and potential fire hotspots near vegetation.""",8337.0,198.8,7719.9,859,413,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06109.jpg,none,smoke,0.9,A large plume of grayish-white smoke rising from a ground source near vegetation and power lines.,9948.6,198.1,9286.0,859,496,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06111.jpg,none,smoke,0.85,A grayish-white plume resembling smoke obscures vegetation near a grassy path.,9961.8,197.4,9303.1,859,497,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06118.jpg,none,both,0.85,A large plume of dark gray and orange smoke rising from the ground indicates both fire activity below and significant smoke production.,7099.4,197.7,6535.6,859,350,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06120.jpg,none,both,0.85,"Smoke is visible rising from a ground area near human activity, indicating potential burning or controlled fire.",10324.7,196.7,9650.5,859,515,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06121.jpg,none,both,0.85,Bright red-orange glow near vegetation suggests fire with possible smoke plumes.,21624.7,197.5,20653.7,859,1091,52.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06136.jpg,none,smoke,0.95,Multiple large grayish-white smoke columns rising from ground sources in an arid landscape.,7529.6,198.7,6954.0,859,372,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06147.jpg,none,smoke,0.75,Thick grayish-white smoke obscures vegetation and fills the open area near debris piles.,10527.0,196.3,9834.7,859,526,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06150.jpg,none,both,0.95,Active fire with flames (bright glowing spots) and thick grayish-white smoke emanating from a pile of debris in an outdoor setting.,7683.3,196.8,7087.5,859,380,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06152.jpg,none,both,0.85,Visible bright orange/yellow glowing spots and grayish-white plume indicating fire sources emitting smoke.,6633.8,198.5,6074.3,859,326,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06153.jpg,none,smoke,0.9,Thick grayish-white plumes of smoke rising from burning debris on the ground.,12171.9,197.4,11429.9,859,611,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06156.jpg,none,both,0.95,Visible bright fire spots on hillsides accompanied by orange-red smoke plumes indicating active wildfire.,8989.6,196.5,8350.4,859,447,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06171.jpg,none,smoke,0.85,"A large grayish-white smoke plume obscures parts of the sky and vegetation, indicating a fire source below ground level.",6280.3,199.0,5745.9,859,308,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06180.jpg,none,both,0.85,Burning vegetation and debris emitting smoke near water.,8917.9,198.1,8285.0,859,443,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06187.jpg,none,smoke,0.85,Smoke rising vertically from a ground source near debris on a cobblestone path.,12225.3,198.4,11469.5,859,612,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06191.jpg,none,none,0.95,"No visible flames, hotspots, or distinct smoky plumes detected in the image.",6681.1,197.0,6129.8,859,328,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06193.jpg,none,smoke,0.85,Smoke is visible emanating from a pile of vegetation and debris on dry terrain.,8325.1,197.4,7709.7,859,413,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06195.jpg,none,smoke,0.85,Dark plumes originating from ground-level structures suggest significant smoke emission.,9258.2,197.8,8612.3,859,461,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06198.jpg,none,smoke,0.7,A faint grayish haze rising from the ground suggests smoke presence.,11312.9,197.2,10592.1,859,567,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06200.jpg,none,both,0.85,Visible bright orange-red hotspots with surrounding grayish haze indicating active fire activity.,8571.2,197.9,7961.5,859,426,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06203.jpg,none,smoke,0.9,A large plume of dense smoke is rising from an industrial area near warehouses.,9217.3,196.9,8581.9,859,460,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06207.jpg,none,both,0.9,Visible glowing white spots indicating fire sources and rising grayish-white plumes consistent with smoke.,7885.8,196.3,7294.4,859,391,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06210.jpg,none,smoke,0.85,Thick white-grayish plume obscuring vegetation suggests active fire source below ground level.,9522.1,198.4,8870.9,859,475,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06216.jpg,none,smoke,0.85,"A large plume of grayish-white smoke rises from the ground, obscuring vegetation near its origin.",7918.6,197.4,7335.1,859,393,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06220.jpg,none,none,0.95,No signs of smoke or flames are present in the image.,6000.9,197.6,5481.6,859,294,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06223.jpg,none,smoke,0.85,Thick black smoke rising from a building suggests active fire activity.,9790.0,196.2,9137.5,859,488,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06224.jpg,none,none,0.95,"No visible fire signals such as smoke columns, flames, or heat haze detected in the image.",5495.7,198.0,4995.8,859,268,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06235.jpg,none,smoke,0.8,A vertical plume resembling smoke is visible rising from near the horizon line in a rural landscape.,7067.9,197.8,6510.7,859,349,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06238.jpg,none,none,0.95,"No visible smoke columns, flames, or heat haze detected in the image.",4527.9,198.5,4058.2,859,218,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06278.jpg,none,smoke,0.85,Two sources emitting grayish-white plumes originating from ground-level objects without visible flames.,7797.5,196.5,7215.6,859,387,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06279.jpg,none,smoke,0.85,Thick black smoke emanating from a building roof area suggests active fire activity below ground-level visibility.,7477.2,197.7,6915.1,859,371,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06283.jpg,none,smoke,0.85,"A large plume of smoke is rising from an area in the distance, indicating possible fire activity.",10420.2,197.7,9754.4,859,522,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06303.jpg,none,smoke,0.85,Smoke is visible as grayish-white plumes rising from a ground source amidst vegetation.,7776.1,198.5,7207.3,859,386,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06305.jpg,none,both,0.95,"Active fire burning structures near a rural road, producing visible flames and thick smoke plumes.",6282.6,198.2,5752.7,859,308,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06306.jpg,none,smoke,0.95,"A large column of dark smoke is rising from an area near buildings and vegetation, indicating a potential fire source emitting thick black plumes.",7766.2,197.3,7183.1,859,384,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06321.jpg,none,smoke,0.7,A faint grayish-white plume rising vertically suggests smoke emanating from an unseen source near ground level.,10879.3,197.6,10195.3,859,544,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06337.jpg,none,smoke,0.9,"A dense vertical plume of white-grayish smoke rises from vegetation near water, indicating a ground source.",7267.3,199.8,6707.7,859,359,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06339.jpg,none,both,0.95,Multiple bright orange streaks (fire) with visible gray smoke columns rising from a mountainous area.,5231.4,198.6,4736.5,859,254,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06346.jpg,none,both,0.95,Active wildfire with visible flames consuming vegetation and thick black smoke rising into the sky.,7758.5,197.9,7165.5,859,384,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06350.jpg,none,smoke,0.9,Thick grayish-white plumes rising from multiple areas suggest widespread wildfire-generated smoke.,7104.5,198.7,6528.6,859,350,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06352.jpg,none,smoke,0.9,"A dense, dark-gray smoke column rises prominently above the harbor and shipyard areas.",7625.6,196.7,7040.4,859,377,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06361.jpg,none,smoke,0.85,Thick grayish-white plumes obscuring the horizon and blending into the atmosphere from burning ground debris.,25591.1,197.6,24559.4,859,1290,52.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06365.jpg,none,smoke,0.85,A large dark plume rising from behind trees suggests smoke originating near ground level.,8040.5,198.4,7437.1,859,398,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06371.jpg,none,smoke,0.95,Thick grayish-white plumes rising vertically and spreading horizontally suggest distant smoke from a ground source.,6654.1,197.3,6105.1,859,327,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06372.jpg,none,none,0.95,"No visible signs of active fires such as bright hotspots, irregular glowing areas, or discernible smoke columns in the forested landscape.",9032.9,197.6,8397.7,859,449,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06374.jpg,none,both,0.85,Visible smoke plume rising vertically from an active fire spot near the dirt path in a grassy field.,9563.9,197.2,8904.6,859,476,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06375.jpg,none,smoke,0.85,Dense grayish-white smoke rising from vegetation/industrial area behind road structure.,7950.8,198.0,7370.2,859,394,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06387.jpg,none,smoke,0.85,"A plume of grayish-white haze rises from behind a hill, suggesting distant fire activity.",10329.6,197.5,9636.1,859,515,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06388.jpg,none,both,0.9,Active fire with visible flames and smoke plumes rising from vegetation.,7253.9,197.4,6685.7,859,358,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06395.jpg,none,smoke,0.95,Multiple grayish-white smoke plumes rising from mountainous terrain behind the city.,12224.9,198.3,11473.3,859,613,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06397.jpg,none,none,0.95,The white trail behind the airplane is likely contrail rather than fire-related smoke.,5806.8,198.4,5293.0,859,284,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06406.jpg,none,fire,0.85,Bright glowing points resembling fire sources near structures in a grassy landscape during twilight.,7319.7,197.2,6758.5,859,362,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06418.jpg,none,none,0.95,"No visible fire signals such as smoke columns, flames or heat haze detected in the provided low-quality outdoor scene.",9238.4,197.2,8593.3,859,460,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06421.jpg,none,none,0.95,"The image depicts a sunset scene where the bright horizon and cloud formations are caused by natural light scattering, not fire or smoke.",9606.2,196.9,8956.4,859,479,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06425.jpg,none,smoke,0.85,"A thick plume of dark gray smoke is rising from near several docked vessels, indicating combustion activity.",8773.3,197.8,8156.4,859,436,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06427.jpg,none,none,0.95,"No visible signs of fire, flames, or smoke detected.",4860.4,196.1,4376.9,859,235,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06430.jpg,none,none,0.95,No visible flames or significant smoke detected; image shows a building under construction and urban surroundings without fire indicators.,7766.2,197.3,7157.5,859,384,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06434.jpg,none,smoke,0.7,"Potential smoke plumes observed in the background, likely from industrial activity or distant fires.",8684.4,197.6,8079.0,859,432,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06444.jpg,none,none,0.95,"No visible fire signals such as smoke columns, flames, or heat haze detected in this clear daytime image of a parking area with vehicles and bicycles.",5191.3,197.6,4697.0,859,252,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06445.jpg,none,none,0.95,No fire signals detected; clear daytime scene without irregular bright spots or smoke plumes.,5475.5,197.0,4976.8,859,267,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06451.jpg,none,none,0.95,No visible signs of active fires or distinct smoke plumes; natural fog/clouds present.,8606.4,196.5,7987.4,859,428,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06467.jpg,none,none,0.95,"No visible signs of smoke, flames, or heat haze detected in the image.",5234.6,197.6,4727.3,859,254,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06475.jpg,none,smoke,0.85,Smoke columns rising from vegetation suggest active fire activity below.,7986.6,196.9,7388.3,859,396,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06483.jpg,none,smoke,0.95,"A large plume of dense, dark grayish-black smoke rises from industrial buildings in the background.",9065.3,196.9,8435.6,859,452,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06486.jpg,none,none,0.95,No visible flames or significant smoke detected; image shows a daytime landscape without clear signs of active fire.,8087.5,197.9,7490.1,859,402,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06496.jpg,none,smoke,0.7,Distant grayish haze obscuring vegetation and buildings suggests potential smoke from a ground source.,8922.9,197.7,8300.7,859,445,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06497.jpg,none,none,0.95,No fire or smoke signals detected; scene appears calm with clear skies.,6154.1,197.7,5626.2,859,302,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06498.jpg,none,none,0.95,No visible signs of fire or smoke detected in the image.,6832.6,197.0,6276.2,859,337,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06505.jpg,none,smoke,0.95,A vertical smoke column rising from vegetation near the horizon.,4718.2,198.5,4236.1,859,228,53.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06516.jpg,none,none,0.95,"No visible flames, hotspots, or smoke plumes detected; image shows natural landscape with haze likely from environmental factors.",8249.6,197.3,7657.5,859,410,53.5
