route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06711.jpg,none,both,0.8,The image shows a building on fire with visible flames and smoke.,823.1,262.2,510.9,1201,52,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06712.jpg,none,both,0.8,"The image shows a combination of both fire and smoke, with visible flames and smoke columns rising into the sky.",913.6,261.8,594.7,1201,61,102.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06716.jpg,none,smoke,0.8,"The image shows a field with smoke rising from it, indicating a fire in the area.",889.4,261.8,567.6,1201,58,102.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06717.jpg,none,both,0.8,The image shows a fire with visible flames and smoke rising from it.,836.3,263.7,520.0,1201,53,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06724.jpg,none,smoke,0.8,"The image shows a forest with smoke rising from it, indicating a fire in the area.",888.1,263.8,569.8,1201,58,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06727.jpg,none,both,0.8,The image shows a large wildfire with significant smoke and visible flames.,834.9,259.9,520.2,1201,53,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06729.jpg,none,none,0.0,No clear fire signals are visible in the image.,805.0,262.8,481.2,1201,49,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06730.jpg,none,smoke,0.8,The image shows a large plume of smoke rising from the ground.,845.6,263.1,529.4,1201,54,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06735.jpg,none,both,0.9,"The image shows a large fire with significant smoke, as evidenced by the bright white and yellow glowing spots and the grayish-white plume rising from it.",1048.8,262.2,731.2,1201,74,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06736.jpg,none,none,0.0,No fire signals detected in the image.,783.5,261.2,459.6,1201,47,102.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06737.jpg,none,none,0.0,No fire signals detected in the image.,778.9,264.4,459.6,1201,47,102.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06740.jpg,none,none,0.0,No fire signals detected in the image.,783.9,260.6,458.9,1201,47,102.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06742.jpg,none,none,0.0,No fire signals detected in the image.,786.6,261.5,460.6,1201,47,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06749.jpg,none,both,0.9,The image shows a bird's nest on a structure with flames and smoke in the background.,894.7,262.0,569.3,1201,58,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06751.jpg,none,none,0.0,No fire signals detected in the image.,780.1,261.2,457.6,1201,47,102.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06752.jpg,none,both,0.9,The image shows a fire with visible flames and smoke in the background.,837.4,259.5,518.8,1201,53,102.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06765.jpg,none,both,0.8,The image shows a wildfire with both flames and smoke visible.,830.6,262.6,509.7,1201,52,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06773.jpg,none,both,0.8,The image shows a wildfire with both flames and smoke visible.,828.3,262.2,508.0,1201,52,102.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06775.jpg,none,both,0.8,The image shows a large wildfire with significant smoke and visible flames.,834.2,263.2,515.1,1201,53,102.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06777.jpg,none,both,0.8,The image shows a wildfire with both flames and smoke visible.,828.3,261.6,511.6,1201,52,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06782.jpg,none,none,0.0,No fire or smoke signals detected in the image.,794.6,262.2,480.3,1201,49,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06785.jpg,none,both,0.8,The image shows a large plume of smoke rising into the sky and a fire burning on the ground.,903.3,262.3,588.0,1201,60,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06792.jpg,none,both,0.9,The image shows a fire with visible flames and smoke.,805.0,260.5,489.7,1201,50,102.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06796.jpg,none,both,0.9,The image shows a scene with both visible flames and smoke.,818.4,262.8,500.9,1201,51,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06802.jpg,none,none,0.0,No fire or smoke signals detected in the image.,799.0,262.9,480.6,1201,49,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06804.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,802.0,262.2,486.6,1201,50,102.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06805.jpg,none,none,0.0,The image provided is too blurry and lacks sufficient detail to confidently detect any fire signals.,905.9,261.8,584.4,1201,59,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06807.jpg,none,none,0.0,No fire signals detected in the image.,783.5,261.7,459.2,1201,47,102.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06811.jpg,none,none,0.0,No fire signals detected in the image.,773.3,264.2,456.0,1201,47,103.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06821.jpg,none,none,0.0,No clear signs of fire or smoke in the image.,804.9,262.3,492.2,1201,50,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06832.jpg,none,both,0.9,The image shows a building engulfed in flames with significant smoke billowing from the fire.,887.3,261.1,575.5,1201,58,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06847.jpg,none,none,0.0,The image provided is too blurry and lacks detail to confidently identify any fire signals.,886.0,262.3,576.1,1201,58,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06851.jpg,none,none,0.0,No fire signals detected in the image.,779.3,262.7,464.0,1201,47,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06855.jpg,none,smoke,0.8,The image shows a wildfire with visible smoke columns and hazy textures obscuring the background.,906.8,262.2,589.8,1201,60,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06860.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,803.5,262.8,492.4,1201,50,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06873.jpg,none,both,0.9,The image shows a building with visible flames and smoke rising from it.,840.5,263.4,526.3,1201,53,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06874.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,803.3,262.9,490.3,1201,50,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06876.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,803.6,263.9,496.2,1201,50,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06881.jpg,none,both,0.9,The image shows a wildfire with both flames and smoke visible.,828.2,263.5,516.6,1201,52,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06887.jpg,none,none,0.0,No fire signals detected in the image.,775.5,261.0,463.2,1201,47,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06892.jpg,none,both,0.9,The image shows a wildfire with both visible flames and smoke.,827.5,263.1,513.8,1201,52,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06893.jpg,none,both,0.9,The image shows a wildfire with both flames and smoke visible.,823.6,262.4,512.1,1201,52,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06907.jpg,none,both,0.9,"The image shows a large black smoke plume rising from a ground source, with visible flames at the base of the smoke column.",956.7,262.5,645.2,1201,65,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06918.jpg,none,both,0.8,The image shows a wildfire with both flames and smoke visible.,837.6,260.8,515.4,1201,52,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06922.jpg,none,none,0.0,No fire or smoke signals detected in the image.,803.6,263.4,485.1,1201,49,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06941.jpg,none,none,0.0,No fire or smoke signals detected in the image.,804.3,261.8,484.7,1201,49,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06943.jpg,none,none,0.0,No fire signals detected in the image.,772.5,259.4,461.5,1201,47,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06946.jpg,none,both,0.9,The image shows both flames and smoke in a forested area at night.,856.7,262.1,536.3,1201,54,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06963.jpg,none,both,0.8,"The image shows both visible flames and smoke, with the fire appearing as bright white blobs and the smoke as grayish-white plumes obscuring the background.",1037.7,264.0,715.6,1201,72,100.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06966.jpg,none,both,0.9,"The image shows both flames and smoke, with the fire appearing as bright white spots and the smoke as grayish-white plumes obscuring the background.",1011.2,261.0,685.2,1201,70,102.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06975.jpg,none,both,0.9,The image shows both flames and smoke in the form of overexposed fire blobs and grayish-white plumes or hazy textures obscuring the background/horizon.,1071.0,262.4,744.7,1201,76,102.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06986.jpg,none,none,0.0,No fire signals detected in the image.,777.9,262.4,462.9,1201,47,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB06997.jpg,none,none,0.0,No fire signals detected in the image.,774.6,261.6,458.5,1201,47,102.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07003.jpg,none,smoke,0.7,"The image shows a large plume of smoke rising from a distant location, with the surrounding area appearing hazy and obscured.",968.9,261.9,649.8,1201,66,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07010.jpg,none,none,0.0,No fire signals detected in the image.,773.9,261.0,461.1,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07018.jpg,none,smoke,0.8,The image shows a grayish-white plume of smoke rising from the ground and obscuring the horizon.,923.7,262.6,608.7,1201,62,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07026.jpg,none,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,925.8,262.8,599.7,1201,61,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07027.jpg,none,none,0.0,The image provided is too blurry and of low quality to confidently detect any fire signals.,889.5,262.3,573.9,1201,58,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07028.jpg,none,none,0.0,The image provided is too blurry and of low quality to confidently detect any fire signals.,891.9,263.9,572.7,1201,58,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07031.jpg,none,both,0.8,The image shows a wildfire with both flames and smoke visible.,833.1,262.4,511.5,1201,52,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07038.jpg,none,smoke,0.7,"The image shows a large plume of smoke rising from the ground, obscuring the horizon and vegetation in the background.",959.8,261.3,646.4,1201,65,100.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07043.jpg,none,smoke,0.7,"The image shows a large plume of grayish-white smoke rising from the ground, obscuring the horizon and vegetation unnaturally.",1013.1,261.1,696.7,1201,70,100.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07044.jpg,none,both,0.9,The image shows a building on fire with visible flames and smoke rising from it.,858.6,263.4,544.4,1201,55,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07054.jpg,none,none,0.0,No fire signals detected in the image.,781.4,260.5,462.3,1201,47,101.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07056.jpg,none,none,0.0,No clear fire signals detected in the image.,797.6,263.2,472.7,1201,48,101.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07057.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,812.2,262.0,494.2,1201,50,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07068.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,814.2,263.0,492.3,1201,50,101.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07070.jpg,none,both,0.9,The image shows a fire with visible flames and smoke.,814.5,260.7,496.8,1201,50,100.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07077.jpg,none,both,0.8,"The image shows a fire with visible flames and smoke, as indicated by the bright white glowing spots and grayish-white plumes.",988.4,262.0,664.2,1201,67,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07085.jpg,none,both,0.8,"The image shows both flames and smoke, with the fire appearing as bright white blobs and the smoke as grayish-white plumes obscuring the background.",1027.6,261.7,708.9,1201,71,100.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07102.jpg,none,none,0.0,The image provided is too blurry and lacks sufficient detail to confidently detect any fire signals.,903.6,261.3,584.6,1201,59,100.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07104.jpg,none,none,0.0,No fire or smoke signals detected in the image.,797.7,263.3,483.9,1201,49,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07112.jpg,none,none,0.0,No fire signals detected in the image.,780.8,261.3,460.9,1201,47,102.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07114.jpg,none,none,0.0,No fire signals detected in the image.,782.3,262.8,461.3,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07115.jpg,none,both,0.9,The image shows a fire with visible flames and smoke.,807.6,263.6,496.3,1201,50,100.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07118.jpg,none,none,0.0,No fire signals detected in the image.,784.5,263.1,461.0,1201,47,101.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07119.jpg,none,none,0.0,No fire signals detected in the image.,782.3,263.0,465.1,1201,47,101.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07121.jpg,none,none,0.0,No fire signals detected in the image.,777.8,263.1,464.5,1201,47,101.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07126.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,839.5,261.9,524.1,1201,53,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07131.jpg,none,none,0.0,No fire or smoke signals detected in the image.,795.6,262.8,479.9,1201,49,102.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07136.jpg,none,both,0.9,The image shows a building engulfed in flames with visible smoke columns.,852.8,264.3,530.6,1201,54,101.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07138.jpg,none,both,0.9,The image shows a fire with visible flames and smoke.,807.5,262.1,497.5,1201,50,100.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07140.jpg,none,both,0.8,The image shows a fire with visible flames and smoke.,812.1,262.1,493.6,1201,50,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07142.jpg,none,both,0.9,The image shows a house with smoke and flames visible in the background.,844.2,262.5,524.0,1201,53,101.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07144.jpg,none,both,0.95,The image shows a large fire with visible flames and smoke.,828.4,260.2,507.4,1201,52,102.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07153.jpg,none,none,0.0,No fire signals detected in the image.,775.6,262.9,459.1,1201,47,102.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB07154.jpg,none,none,0.0,No fire signals detected in the image.,771.9,263.4,457.0,1201,47,102.9
